Label,Berita
hoax,Ditemukan air terjun rahasia yang tersembunyi di tengah hutan kota Jakarta.
hoax,Meminum air rebusan biji semangka bisa menyembuhkan penyakit ginjal dan tekanan darah tinggi.
hoax,Pemerintah akan mewajibkan semua mobil menggunakan bahan bakar air murni mulai tahun depan.
hoax,Semua produk makanan ringan impor dari Korea mengandung bahan kimia yang dilarang.
hoax,"Terjadi gempa bumi besar di Jakarta, merusak semua gedung pencakar langit."
hoax,Seorang wanita di Surabaya berhasil melahirkan bayi kembar tujuh secara alami.
hoax,Pemerintah akan memberikan subsidi biaya renovasi rumah gratis bagi keluarga miskin.
hoax,Menggunakan *flash drive* dari sumber yang tidak jelas dapat menyebabkan virus komputer.
hoax,Harga minyak goreng akan turun 70% karena panen kelapa sawit yang melimpah ruah.
hoax,Penduduk desa di Gunung Salak menemukan gua rahasia berisi peninggalan emas kuno.
hoax,Semua sekolah di Jakarta akan ditutup sementara waktu karena adanya ancaman teror.
hoax,Minum jus nanas setiap hari bisa membersihkan darah dari semua penyakit menular.
hoax,Seorang politisi terkenal ditemukan memiliki rumah mewah senilai 500 miliar rupiah di luar negeri.
hoax,Pemerintah akan menutup semua tempat karaoke dan panti pijat di seluruh kota besar.
hoax,Menggunakan *smartphone* sebelum tidur dapat menyebabkan insomnia kronis dan depresi.
hoax,Harga ikan tuna akan naik 5 kali lipat karena adanya larangan penangkapan ikan.
hoax,Ditemukan sumber air panas yang bisa menyembuhkan semua penyakit kulit di Bandung.
hoax,Meminum air rebusan daun sirsak bisa menyembuhkan semua jenis kanker stadium akhir.
hoax,Pemerintah akan mewajibkan semua warga negara melakukan tes narkoba rutin bulanan.
hoax,Semua produk kopi impor dari Vietnam mengandung bahan kimia yang berbahaya bagi jantung.
hoax,"Terjadi penemuan harta karun di bawah laut Bali, berupa emas batangan ribuan ton."
hoax,Seorang anggota DPRD ditemukan memiliki ijazah palsu dari universitas luar negeri.
hoax,Pemerintah akan menutup semua stasiun TV swasta dan menggantinya dengan TV pemerintah.
hoax,Menggunakan *smartwatch* setiap hari dapat menyebabkan radiasi dan kanker kulit.
hoax,Harga susu bubuk bayi akan naik 300% karena adanya monopoli oleh perusahaan besar.
hoax,Penduduk desa di lereng Gunung Merapi melihat penampakan ular raksasa melingkari gunung.
hoax,Semua *aplikasi* kencan *online* akan dilarang beroperasi di Indonesia mulai bulan depan.
hoax,Minum air yang dibacakan doa bisa menyembuhkan semua penyakit dan membawa keberuntungan.
hoax,Seorang *driver* taksi *online* di Jakarta berhasil menyelamatkan penumpang dari perampokan.
hoax,Pemerintah akan memberikan subsidi biaya pendidikan gratis hingga jenjang sarjana.
hoax,Menggunakan *headset* *bluetooth* setiap hari dapat menyebabkan radiasi otak dan tumor.
hoax,Harga daging sapi akan turun drastis hingga 50.000 rupiah per kilo karena pasokan melimpah.
hoax,Ditemukan pohon dengan buah yang bisa berbicara di hutan Amazon yang dibawa ke Indonesia.
hoax,Meminum air rebusan bawang putih bisa membersihkan paru-paru dari asap rokok dan polusi.
hoax,Pemerintah akan mewajibkan semua mobil menggunakan plat nomor berwarna hijau neon.
hoax,Semua produk mi instan yang mengandung bahan pengawet dilarang dijual di Indonesia.
hoax,"Terjadi serangan teroris di bandara Soekarno-Hatta, semua penerbangan dibatalkan."
hoax,Seorang wanita di Jakarta bisa memenangkan undian berhadiah rumah mewah setiap tahun.
hoax,Pemerintah akan memberikan subsidi biaya perawatan kesehatan gratis bagi semua manula.
hoax,Menggunakan *power bank* sambil *charge* ponsel dapat menyebabkan ledakan baterai.
hoax,Harga gula pasir akan turun drastis hingga 8.000 rupiah per kilo karena panen tebu besar.
hoax,Penduduk desa di Jawa Timur melihat penampakan pesawat asing yang jatuh di hutan.
hoax,Semua *website* berita *online* diwajibkan menyertakan iklan *pop-up* yang sangat mengganggu.
hoax,Minum jus wortel setiap pagi bisa menghilangkan semua penyakit mata dan memperbaiki penglihatan.
hoax,Seorang *salesman* di Surabaya berhasil menjual 100 mobil dalam waktu seminggu.
hoax,Pemerintah akan menutup semua sekolah internasional di Indonesia mulai tahun depan.
hoax,Menggunakan *smartwatch* yang tidak ber-SNI dapat menyebabkan kerusakan kulit serius.
hoax,Harga rokok akan naik 500% dalam waktu dekat karena adanya pajak tembakau yang tinggi.
hoax,Ditemukan obat rahasia yang bisa menyembuhkan semua penyakit autoimun dari ramuan herbal.
hoax,Meminum air rebusan cengkeh setiap malam bisa menghilangkan semua penyakit gigi dan mulut.
hoax,Pemerintah akan mewajibkan semua warga negara memiliki sertifikat vaksinasi *booster* 4 kali.
hoax,Semua produk minuman berenergi mengandung zat adiktif yang berbahaya bagi kesehatan mental.
hoax,Terjadi penemuan emas batangan peninggalan Belanda di dasar sungai Ciliwung.
hoax,Seorang atlet paralimpiade Indonesia memenangkan medali emas di semua cabang olahraga.
hoax,Pemerintah akan menutup semua pabrik tekstil yang membuang limbah ke sungai.
hoax,Menggunakan *air purifier* di rumah dapat menghilangkan semua virus dan bakteri di udara.
hoax,Harga sayuran organik akan turun drastis hingga 5.000 rupiah per kilo karena pasokan melimpah.
hoax,Penduduk desa di kaki Gunung Merbabu melihat penampakan elang raksasa berwarna emas.
hoax,Semua film impor Hollywood dilarang tayang di bioskop Indonesia mulai bulan depan.
hoax,Minum air yang disimpan dalam botol plastik bisa menyebabkan kanker dan gangguan hormon.
hoax,Seorang *driver* ojek *online* di Jakarta berhasil menyelamatkan seorang wanita dari percobaan bunuh diri.
hoax,Pemerintah akan memberikan subsidi biaya *travelling* gratis bagi semua lansia di Indonesia.
hoax,Menggunakan bantal leher saat bepergian dapat menyebabkan sakit kepala dan migrain.
hoax,Harga tiket masuk ke semua tempat wisata di Indonesia akan digratiskan selamanya.
valid,Menteri Keuangan Sri Mulyani mengumumkan alokasi anggaran 100 triliun untuk infrastruktur.
valid,Hasil studi menunjukkan bahwa konsumsi sayuran hijau dapat menurunkan risiko penyakit jantung.
valid,Badan Meteorologi mengimbau masyarakat waspada terhadap potensi hujan lebat di wilayah Jawa Barat.
valid,Komisi Pemberantasan Korupsi (KPK) menangkap dua pejabat daerah terkait kasus suap perizinan.
valid,Perusahaan konstruksi PT Wijaya Karya (WIKA) menargetkan penyelesaian proyek tol baru tahun ini.
valid,Juru bicara Presiden memastikan bahwa bantuan sosial akan disalurkan tepat waktu sebelum Lebaran.
valid,Rapat Paripurna DPR RI hari ini mengagendakan pembahasan Rancangan Undang-Undang Kesehatan.
valid,Kepala Badan Nasional Penanggulangan Bencana (BNPB) mengunjungi lokasi terdampak erupsi gunung.
valid,Menteri Pendidikan Nadiem Makarim meresmikan program Merdeka Belajar di 100 sekolah di Jawa Tengah.
valid,PT Kereta Api Indonesia (KAI) menambah jadwal keberangkatan kereta api untuk libur Natal dan Tahun Baru.
valid,Gubernur Jawa Timur Khofifah Indar Parawansa meninjau progres pembangunan rumah sakit darurat COVID-19.
valid,Polri mengerahkan 10.000 personel untuk mengamankan jalannya Pemilihan Kepala Daerah (Pilkada) serentak.
valid,"Data Badan Pusat Statistik (BPS) mencatat pertumbuhan ekonomi Indonesia di kuartal III mencapai 5,01%."
valid,Kementerian Luar Negeri Indonesia mengecam keras tindakan militer di perbatasan negara tetangga.
valid,"Bank Indonesia (BI) mempertahankan suku bunga acuan di level 5,75% untuk menstabilkan rupiah."
valid,Harga komoditas minyak kelapa sawit mentah (CPO) global mengalami kenaikan signifikan.
valid,Ahli kesehatan menyarankan masyarakat untuk mendapatkan vaksin *booster* influenza menjelang musim hujan.
valid,Maskapai Garuda Indonesia membuka rute penerbangan baru dari Denpasar ke Labuan Bajo.
valid,Pemerintah menjanjikan pembangunan 1 juta rumah bersubsidi bagi masyarakat berpenghasilan rendah.
valid,Dinas Perhubungan DKI Jakarta melakukan uji coba sistem ganjil genap di beberapa ruas jalan protokol.
valid,Presiden Joko Widodo memimpin rapat terbatas mengenai evaluasi program ketahanan pangan nasional.
valid,Tim SAR gabungan menemukan kotak hitam pesawat yang jatuh di perairan Laut Jawa.
valid,Kementerian Komunikasi dan Informatika (Kominfo) memblokir ribuan situs judi *online* ilegal.
valid,Perusahaan otomotif Astra International mencatat peningkatan penjualan mobil sebesar 15% pada tahun 2023.
valid,Pemerintah daerah mengalokasikan dana 50 miliar untuk pengembangan sektor pariwisata di Danau Toba.
valid,Badan Pengawas Obat dan Makanan (BPOM) menarik peredaran obat sirup yang terbukti berbahaya bagi anak.
valid,Kementerian Pertanian memastikan stok beras nasional aman hingga akhir tahun 2024.
valid,PT Pertamina (Persero) mengumumkan kenaikan harga bahan bakar minyak (BBM) nonsubsidi per 1 Maret.
valid,Indonesia dan Australia sepakat meningkatkan kerja sama di bidang pertahanan dan keamanan maritim.
valid,Pelabuhan Tanjung Priok mencatat rekor baru dalam volume bongkar muat peti kemas bulan lalu.
valid,Pemerintah membuka pendaftaran Kartu Prakerja gelombang ke-65 dengan kuota 500.000 peserta.
valid,Direktur Utama PLN memastikan pasokan listrik aman menjelang Hari Raya Idulfitri.
valid,Kepala Staf Angkatan Darat (KSAD) memimpin upacara serah terima jabatan di Mabes TNI AD.
valid,"Bursa Efek Indonesia (BEI) mencatat Indeks Harga Saham Gabungan (IHSG) menguat 0,8% hari ini."
valid,"Kementerian Ketenagakerjaan menetapkan Upah Minimum Regional (UMR) rata-rata naik 4,5% tahun depan."
valid,Gubernur Bank Indonesia menyatakan optimisme terhadap stabilitas nilai tukar rupiah ke depan.
valid,Dinas Kesehatan mengimbau masyarakat untuk menjaga kebersihan lingkungan guna mencegah demam berdarah.
valid,PT Telkom Indonesia (Persero) Tbk memperluas jaringan internet fiber optik ke wilayah timur.
valid,Pemerintah menargetkan pembangunan ibu kota baru (IKN) rampung pada tahun 2045.
valid,Tim penyidik Kejaksaan Agung menyita aset senilai triliunan rupiah terkait kasus korupsi timah.
valid,Badan Pengelola Tabungan Perumahan Rakyat (BP Tapera) mencairkan dana bagi 15.000 peserta.
valid,Komisi Pemilihan Umum (KPU) mengumumkan tahapan dan jadwal pelaksanaan Pilkada serentak 2024.
valid,Menteri Perdagangan Zulkifli Hasan meninjau harga kebutuhan pokok di pasar tradisional Jakarta.
valid,"Pemerintah menetapkan cuti bersama Iduladha selama dua hari, yaitu pada tanggal 17 dan 18 Juni."
valid,Kementerian Energi dan Sumber Daya Mineral (ESDM) memprioritaskan pengembangan energi baru terbarukan.
valid,Indonesia berhasil meraih medali emas di ajang Asian Games untuk cabang olahraga bulutangkis.
valid,BPJS Kesehatan menjamin pelayanan medis bagi peserta yang terkena penyakit kronis tanpa batasan biaya.
valid,Perusahaan e-commerce Tokopedia melaporkan kenaikan volume transaksi sebesar 30% di kuartal IV.
valid,Dinas Pendidikan mengeluarkan larangan penggunaan ponsel saat jam pelajaran di sekolah.
valid,"Presiden Jokowi meresmikan Bendungan Sadawarna di Subang, Jawa Barat, untuk irigasi pertanian."
valid,Badan Perlindungan Pekerja Migran Indonesia (BP2MI) memulangkan 500 PMI yang bermasalah dari luar negeri.
valid,Kepala Badan Riset dan Inovasi Nasional (BRIN) memimpin peluncuran satelit nano buatan Indonesia.
valid,BUMN PT Bank Rakyat Indonesia (BRI) Tbk mencatat laba bersih 15 triliun rupiah di semester I.
valid,Kementerian Sosial menyalurkan bantuan Program Keluarga Harapan (PKH) kepada 10 juta keluarga.
valid,Kepala Pusat Penerangan (Kapuspen) TNI membenarkan adanya pergantian Panglima Komando Daerah Militer.
valid,Gubernur Jawa Tengah Ganjar Pranowo meluncurkan program pelatihan kewirausahaan untuk UMKM.
valid,Dinas Lingkungan Hidup melakukan operasi tangkap tangan terhadap perusahaan pembuang limbah ilegal.
valid,Pemerintah menargetkan investasi asing langsung (FDI) mencapai 50 miliar dolar AS tahun ini.
valid,Tim Detasemen Khusus (Densus) 88 Antiteror menangkap tiga terduga teroris di wilayah Banten.
valid,Badan Pengelola Keuangan Haji (BPKH) melaporkan dana haji yang dikelola mencapai 130 triliun rupiah.
valid,Komite Nasional Keselamatan Transportasi (KNKT) menginvestigasi kecelakaan kapal penyeberangan di Selat Bali.
valid,Menteri Kelautan dan Perikanan mengecam praktik penangkapan ikan ilegal oleh kapal asing.
valid,Pemerintah menyusun peta jalan menuju target emisi nol bersih (Net Zero Emission) pada 2060.
valid,Indonesia menjadi tuan rumah Konferensi Tingkat Tinggi (KTT) negara-negara anggota ASEAN bulan depan.
valid,Kementerian Pariwisata dan Ekonomi Kreatif menggelar Festival Film Indonesia (FFI) di Surabaya.
valid,Perusahaan semen PT Indocement Tunggal Prakarsa mencatat peningkatan produksi sebesar 10%.
valid,Dinas Kependudukan dan Catatan Sipil meluncurkan layanan pembuatan KTP elektronik secara *online*.
valid,Presiden Jokowi menerima kunjungan resmi Perdana Menteri Singapura di Istana Bogor.
valid,Badan Pengkajian dan Penerapan Teknologi (BPPT) mengembangkan teknologi modifikasi cuaca.
valid,Kepala Badan Siber dan Sandi Negara (BSSN) memperingatkan bahaya serangan *ransomware* terbaru.
valid,PT Pos Indonesia meluncurkan layanan pengiriman paket kilat dengan jaminan sampai dalam 24 jam.
valid,"Kementerian Agama mengumumkan hasil sidang isbat, 1 Syawal jatuh pada hari Jumat."
valid,Kepala Staf Angkatan Laut (KSAL) meresmikan kapal patroli cepat baru buatan dalam negeri.
valid,Bursa komoditas mencatat harga nikel global mengalami penurunan tajam akibat kelebihan pasokan.
valid,Kementerian Sosial menyalurkan bantuan beras cadangan pemerintah (BCP) kepada 20 juta KPM.
valid,Gubernur Jawa Barat Ridwan Kamil meresmikan *creative hub* baru untuk anak muda di Bandung.
valid,Dinas Pemadam Kebakaran berhasil memadamkan api yang melalap sebuah pabrik tekstil di Karawang.
valid,Pemerintah menetapkan kebijakan impor gula untuk menstabilkan harga di pasar domestik.
valid,Tim investigasi menemukan adanya praktik kartel dalam penentuan harga ayam potong di pasar.
valid,Badan Pengelola Dana Perkebunan Kelapa Sawit (BPDPKS) melaporkan peningkatan ekspor CPO.
valid,Komisi Pengawas Persaingan Usaha (KPPU) menjatuhkan denda kepada tujuh perusahaan jasa pengiriman.
valid,Menteri BUMN Erick Thohir mencopot direksi perusahaan pelat merah yang terbukti korupsi.
valid,Pemerintah memperpanjang subsidi listrik 450 VA dan 900 VA hingga akhir tahun 2024.
valid,Indonesia mengirimkan tim bantuan kemanusiaan ke negara yang terdampak gempa bumi di Turki.
valid,Kementerian Perindustrian menggelar pameran produk otomotif listrik terbesar se-Asia Tenggara.
valid,Perusahaan baja PT Krakatau Steel mencatat laba bersih 2 triliun rupiah di akhir tahun.
valid,Dinas Kehutanan melakukan penanaman 1 juta pohon di kawasan hutan yang terdampak kebakaran.
valid,Presiden Jokowi meneken Peraturan Pemerintah tentang perlindungan data pribadi dan keamanan siber.
valid,Badan Pengelola Transportasi Jabodetabek (BPTJ) meresmikan rute bus TransJakarta baru.
valid,Kepala Badan Intelijen Negara (BIN) memastikan situasi keamanan nasional tetap kondusif.
valid,PT Bank Mandiri (Persero) Tbk meluncurkan produk tabungan syariah dengan bagi hasil yang kompetitif.
valid,Kementerian Pendidikan melarang pungutan liar dalam bentuk apapun di lingkungan sekolah negeri.
valid,Kepala Kepolisian Republik Indonesia (Kapolri) memimpin upacara kenaikan pangkat perwira tinggi.
valid,Bursa kripto mencatat Bitcoin mencapai level tertinggi baru sebesar 70.000 dolar AS.
valid,Kementerian Perdagangan menyusun aturan baru mengenai standarisasi produk ekspor Indonesia.
valid,Gubernur Jawa Tengah meresmikan proyek pembangunan *rest area* baru di jalur tol Semarang-Solo.
valid,Dinas Sosial menyediakan tempat penampungan sementara bagi korban penggusuran lahan.
valid,Pemerintah menetapkan harga eceran tertinggi (HET) minyak goreng kemasan sebesar Rp 14.000/liter.
valid,Tim penilai UNESCO meninjau situs Candi Borobudur untuk penetapan warisan dunia.
valid,Badan Penanggulangan Bencana Daerah (BPBD) menyiagakan tim evakuasi di daerah pesisir rawan tsunami.
valid,Komisi Yudisial (KY) merekomendasikan sanksi terhadap lima hakim yang terbukti melanggar kode etik.
valid,Menteri Komunikasi dan Informatika memastikan jaringan 5G akan tersedia di 10 kota besar tahun depan.
valid,Pemerintah mengalokasikan dana 20 triliun untuk pengembangan sektor Usaha Mikro Kecil Menengah (UMKM).
valid,Indonesia menandatangani perjanjian kerja sama ekonomi komprehensif dengan Uni Emirat Arab.
valid,Kementerian Pendidikan meluncurkan program beasiswa pendidikan magister dan doktor ke luar negeri.
